ID,Age,Education,Marital Status,Income,Kid home,Teen home,AlcLiquidAmount,VegAmount,MeatAmt,FishAmt,ChocolateAmt,CommoditiesAmt,Country,LeadConvo
2666,50,Master,Married,"76,234.00",1,0,4,2,5,2,0,0,SP,1
2661,58,Graduation,Single,"18,701.00",0,1,217,38,350,111,85,15,SP,0
2656,51,Graduation,Divorced,"40,851.00",0,1,562,21,464,28,10,32,SA,0
2639,56,Graduation,Single,"43,602.00",0,1,629,0,70,0,0,35,SA,0
2634,43,Master,Single,"16,653.00",0,0,490,44,125,29,20,22,CA,0
2632,68,Graduation,Married,"50,501.00",0,1,254,10,44,30,10,227,CA,1
2631,40,Graduation,Together,"71,853.00",1,0,34,3,29,0,4,10,CA,0
2625,68,2nd Cycle,Single,"42,607.00",0,1,240,90,216,63,6,24,US,0
2620,48,PhD,Married,"34,596.00",0,1,399,27,159,58,8,39,GER,0
2613,62,Master,Married,"54,197.00",0,1,219,3,100,26,0,17,SP,0
2612,35,Graduation,Married,"75,794.00",1,0,5,4,13,8,0,4,SP,1
2611,63,Master,Together,"82,576.00",1,0,5,1,7,17,14,11,SP,1
2607,69,Graduation,Single,"40,464.00",0,1,120,58,73,65,89,58,CA,0
2591,63,Graduation,Widow,"76,320.00",0,0,1,5,3,7,4,8,SP,0
2589,50,Graduation,Divorced,"26,759.00",0,1,275,59,107,69,101,59,SP,0
2587,50,PhD,Married,"29,791.00",0,1,1121,0,72,0,12,12,SP,0
2579,65,Graduation,Married,"71,113.00",1,1,79,1,31,4,4,12,US,0
2574,45,PhD,Married,"61,996.00",1,1,23,4,10,0,2,15,CA,3
2570,54,Graduation,Together,"56,534.00",1,1,12,1,3,0,0,7,SA,2
2569,35,Graduation,Married,"17,323.00",0,0,630,26,611,44,18,54,SP,0
2565,67,Master,Divorced,"70,638.00",1,1,132,0,16,0,0,4,SP,1
2564,69,Graduation,Together,"61,278.00",1,0,22,1,11,0,5,3,SP,0
2563,61,Basic,Married,"28,249.00",1,1,650,28,353,45,42,30,SA,0
2561,56,Graduation,Single,"63,810.00",1,1,5,0,1,1,1,1,SP,1
2557,52,Master,Single,"29,548.00",0,1,209,162,209,41,162,37,SP,1
2552,67,PhD,Single,"55,521.00",0,1,198,2,43,0,12,20,SP,1
2549,39,PhD,Together,"21,840.00",0,1,983,76,184,180,138,27,SA,0
2546,45,2nd Cycle,Single,"31,878.00",0,0,336,130,411,240,32,43,SP,0
2544,71,Master,Divorced,"57,530.00",0,0,273,11,178,62,83,29,US,0
2541,46,Graduation,Married,"24,027.00",0,0,311,26,640,180,37,121,SP,0
2535,44,Master,Married,"88,097.00",1,1,18,2,19,0,2,6,SA,3
2534,69,Graduation,Married,"37,716.00",0,1,346,17,48,23,13,13,CA,0
2532,35,Master,Single,"73,454.00",1,0,16,11,15,2,0,12,AUS,1
2525,48,PhD,Married,"38,410.00",0,1,626,0,70,0,7,28,CA,0
2521,51,Master,Married,"35,178.00",0,1,182,2,49,17,13,20,SP,1
2518,36,2nd Cycle,Together,"20,491.00",0,0,255,47,573,52,32,15,SA,0
2516,53,2nd Cycle,Married,"46,831.00",0,1,201,53,172,116,77,83,SP,0
2499,64,2nd Cycle,Single,"75,342.00",1,0,8,0,7,3,1,1,SP,0
2495,48,Master,Married,"83,891.00",0,0,0,6,3,7,6,12,SP,0
2493,56,Graduation,Married,"61,286.00",1,0,235,0,235,19,4,191,SP,0
2488,66,2nd Cycle,Divorced,"31,395.00",0,0,1003,34,536,134,51,34,SA,0
2478,49,Graduation,Married,"25,410.00",0,0,972,19,595,180,26,138,GER,0
2471,57,Graduation,Married,"61,482.00",0,1,309,3,24,4,3,20,SP,0
2461,67,Master,Single,"51,124.00",0,1,112,10,107,30,0,20,SP,0
2457,47,Basic,Married,"30,801.00",0,0,390,22,323,104,35,107,SP,0
2456,47,PhD,Married,"40,233.00",0,0,508,124,249,50,38,134,SP,0
2453,62,Graduation,Together,"62,807.00",1,1,50,4,44,10,10,43,SP,0
2452,51,Graduation,Together,"34,600.00",0,0,997,26,269,34,13,42,CA,0
2447,43,Graduation,Together,"30,545.00",0,1,158,35,179,0,0,125,GER,0
2445,48,PhD,Together,"28,440.00",0,0,918,57,842,99,38,133,SP,0
2431,32,Graduation,Married,"18,222.00",0,0,684,100,801,21,66,0,SP,0
2429,68,Graduation,Divorced,"72,071.00",0,0,33,87,64,175,16,74,GER,0
2428,52,Graduation,Married,"28,164.00",1,0,340,21,134,258,14,56,SP,0
2426,58,PhD,Divorced,"78,825.00",1,1,6,1,2,2,0,4,SP,0
2416,53,PhD,Single,"66,582.00",1,0,45,3,9,4,4,7,SP,0
2415,60,Graduation,Together,"62,568.00",1,1,9,0,3,0,0,1,CA,1
2410,53,Graduation,Single,"81,657.00",1,0,2,4,9,0,4,5,SP,0
2408,46,Graduation,Married,"58,597.00",0,1,54,0,7,0,0,4,SA,0
2407,40,Graduation,Married,"69,109.00",1,0,23,1,13,2,2,18,AUS,1
2406,73,Graduation,Together,"54,591.00",0,1,283,10,38,0,13,27,US,0
2404,46,Graduation,Married,"53,359.00",1,1,54,0,10,0,0,2,GER,0
2392,50,Graduation,Married,"40,321.00",0,0,438,169,565,91,169,70,SP,0
2387,70,Master,Together,"43,776.00",0,1,89,15,89,34,42,5,CA,0
2379,69,Graduation,Single,"69,267.00",0,0,34,4,66,3,10,20,SP,0
2375,50,Graduation,Together,"30,261.00",0,1,366,124,156,71,78,54,IND,0
2371,50,Graduation,Married,"33,622.00",0,0,707,44,603,95,58,29,SP,0
2350,50,Graduation,Married,"59,666.00",0,1,314,11,53,4,3,107,SP,1
2345,40,PhD,Together,"70,038.00",1,0,3,3,7,6,2,9,SP,0
2337,51,Graduation,Divorced,"29,819.00",0,0,199,66,315,97,174,41,SA,0
2326,32,Graduation,Married,"18,929.00",0,0,847,66,119,86,89,111,IND,0
2324,50,Graduation,Together,"77,044.00",1,0,50,15,110,39,15,15,SP,1
2320,44,2nd Cycle,Married,"47,025.00",0,1,384,60,364,119,101,232,US,0
2315,62,Graduation,Divorced,"58,401.00",0,1,98,0,106,49,10,106,SP,0
2308,68,Graduation,Married,"46,734.00",1,1,67,4,32,17,2,16,SP,0
2304,59,PhD,Together,"66,313.00",1,0,19,3,19,3,1,3,IND,0
2296,47,Master,Married,"37,368.00",0,0,244,51,270,101,0,45,SP,1
2295,68,PhD,Married,"62,670.00",1,1,24,2,23,0,8,24,SP,0
2292,37,Graduation,Single,"22,327.00",0,0,493,70,324,146,40,84,SP,0
2286,60,Graduation,Single,"50,785.00",0,0,367,17,241,104,188,232,SP,0
2285,68,Master,Together,"36,634.00",0,1,315,35,322,46,7,143,US,0
2281,52,Graduation,Single,"33,697.00",0,1,512,53,98,81,179,89,SP,1
2278,37,2nd Cycle,Single,"33,812.00",0,0,587,54,348,71,54,130,AUS,0
2276,67,Graduation,Single,"57,959.00",0,0,56,19,29,2,14,25,SP,0
2262,57,Master,Together,"45,143.00",0,0,635,88,546,172,88,88,US,0
2261,53,Graduation,Married,"26,304.00",0,2,520,7,154,19,0,14,SA,0
2258,36,Graduation,Married,"32,880.00",0,0,239,10,554,254,87,54,SA,0
2256,49,Master,Married,"27,159.00",0,0,736,63,946,219,189,126,SP,0
2254,39,Graduation,Married,"69,520.00",1,0,14,0,16,0,0,6,SP,0
2253,32,Graduation,Married,"18,929.00",0,0,897,161,430,186,161,27,SP,0
2246,57,2nd Cycle,Married,"46,891.00",1,2,347,0,35,4,3,7,US,0
2245,53,Master,Married,"43,641.00",0,1,115,27,44,4,146,139,SA,0
2230,52,PhD,Married,"23,626.00",0,0,395,183,565,166,141,28,SA,0
2227,64,2nd Cycle,Together,"26,490.00",0,0,372,23,384,250,12,108,SA,0
2225,45,Graduation,Divorced,"82,582.00",1,0,1,6,7,11,5,3,CA,2
2223,57,2nd Cycle,Divorced,"64,176.00",1,1,15,4,10,3,4,18,SP,0
2217,47,2nd Cycle,Married,"37,284.00",0,1,1090,12,96,16,12,60,SP,0
2202,44,Graduation,Together,"41,154.00",1,0,140,4,61,0,13,4,SP,0
2186,45,2nd Cycle,Together,"82,326.00",1,0,2,1,4,3,1,2,SP,3
2181,52,Graduation,Married,"70,617.00",1,0,4,3,7,0,3,11,GER,0
2176,50,Graduation,Married,"80,134.00",1,0,1,6,2,8,2,12,SP,3
2174,68,Graduation,Single,"46,344.00",0,0,908,48,217,32,12,24,SA,0
2173,70,Graduation,Widow,"40,049.00",0,2,734,26,70,11,44,17,SP,0
2166,62,2nd Cycle,Widow,"46,779.00",1,1,349,16,144,28,5,182,SP,0
2162,46,Graduation,Married,"56,939.00",1,1,68,0,16,0,0,8,SP,0
2157,50,Graduation,Together,"26,290.00",0,0,1200,105,758,0,42,147,SP,0
2156,67,PhD,Married,"22,554.00",0,0,778,178,689,41,27,44,GER,0
2154,51,Graduation,Widow,"30,372.00",0,0,1142,51,415,90,69,37,SP,0
2150,64,PhD,Widow,"80,995.00",1,0,104,20,101,24,15,5,IND,0
2147,53,Graduation,Together,"76,653.00",0,0,39,33,130,41,26,44,SP,2
2139,47,Master,Married,"7,500.00",0,0,1302,68,731,89,114,45,CA,0
2134,70,Graduation,Single,"53,700.00",0,1,520,8,223,32,49,42,ME,0
2131,63,PhD,Divorced,"62,859.00",2,1,11,0,4,0,0,2,SA,0
2130,40,Graduation,Together,"45,203.00",0,1,270,31,88,11,48,22,IND,0
2125,63,Graduation,Divorced,"63,033.00",0,1,110,0,5,2,0,3,AUS,0
2118,58,2nd Cycle,Married,"62,905.00",0,1,270,3,27,39,6,99,SP,0
2115,65,Graduation,Together,"50,116.00",1,1,173,4,30,3,6,41,US,1
2114,76,PhD,Single,"82,800.00",1,0,12,2,17,6,1,10,CA,2
2109,32,Graduation,Single,"96,843.00",1,0,12,3,8,8,0,17,SP,1
2106,48,2nd Cycle,Married,"20,130.00",0,0,966,168,672,246,105,126,GER,0
2098,53,PhD,Married,"33,581.00",0,1,532,88,168,69,44,133,US,0
2088,50,Graduation,Together,"84,906.00",1,0,2,0,9,3,6,2,CA,3
2079,75,2nd Cycle,Married,"81,044.00",1,0,5,36,7,0,10,45,IND,0
2075,53,Graduation,Married,"72,460.00",1,0,6,2,15,6,6,3,CA,0
2072,53,PhD,Together,"53,374.00",0,1,443,5,71,21,16,82,SA,1
2066,73,Graduation,Together,"38,823.00",1,1,66,0,16,0,6,20,SP,0
2061,67,Graduation,Married,"50,737.00",0,0,283,112,151,51,72,125,SP,1
2055,49,PhD,Divorced,"35,860.00",0,1,529,0,356,63,28,0,SP,1
2036,49,PhD,Together,"57,906.00",1,1,42,1,18,3,0,4,IND,0
2021,47,Graduation,Married,"61,456.00",1,1,48,0,2,0,0,5,SA,0
2008,44,Graduation,Married,"77,583.00",1,1,12,1,21,2,2,3,SA,1
2005,32,Graduation,Married,"35,765.00",0,0,389,66,408,37,57,85,SP,0
2004,53,Graduation,Single,"72,679.00",1,0,3,2,12,0,1,9,SP,0
2002,64,Graduation,Divorced,"71,964.00",1,0,13,3,6,6,5,6,SP,0
1998,46,Graduation,Single,"37,697.00",0,0,565,32,435,28,32,54,US,0
1993,73,PhD,Married,"58,607.00",1,1,18,0,5,0,0,11,SP,1
1992,58,Graduation,Married,"60,597.00",1,0,252,3,42,4,3,102,SP,1
1991,55,Graduation,Together,"44,931.00",0,1,576,7,115,19,7,7,CA,0
1990,48,PhD,Single,"63,159.00",1,0,5,0,8,2,0,0,SP,1
1987,35,Basic,Single,"21,063.00",0,0,1023,93,651,49,55,37,SA,0
1970,54,Master,Together,"34,053.00",1,0,2,8,11,3,8,21,IND,0
1968,51,Graduation,Widow,"45,684.00",0,1,801,0,80,0,0,35,SA,0
1966,57,PhD,Married,"84,618.00",2,0,6,0,4,0,0,0,IND,1
1964,71,Graduation,Together,"86,610.00",0,0,1,12,9,0,14,7,SP,0
1958,49,PhD,Together,"55,012.00",0,1,322,3,50,4,3,42,CA,0
1951,41,Basic,Married,"34,445.00",0,0,273,86,208,177,14,43,SP,0
1945,60,Graduation,Married,"71,434.00",0,0,100,71,243,108,94,219,SP,2
1940,36,Graduation,Married,"25,252.00",0,0,816,66,549,216,66,99,SP,0
1928,49,Graduation,Married,"31,814.00",0,1,1224,28,140,0,14,168,SP,1
1927,49,2nd Cycle,Together,"69,401.00",0,0,4,2,11,2,0,4,US,0
1921,55,PhD,Married,"59,062.00",0,1,213,5,28,7,7,41,SP,0
1920,50,Graduation,Married,"40,321.00",0,0,750,8,125,11,8,26,CA,0
1916,68,Master,Married,"45,736.00",1,0,344,35,178,15,23,17,CA,0
1915,71,PhD,Married,"78,939.00",1,0,8,7,9,13,6,12,CA,0
1911,35,Graduation,Together,"67,430.00",2,0,9,1,5,0,0,1,SA,0
1907,72,Master,Divorced,"63,120.00",1,1,12,0,5,0,0,4,SP,0
1891,42,Master,Divorced,"78,789.00",1,1,4,2,12,7,5,26,SP,0
1890,51,2nd Cycle,Together,"42,033.00",0,1,641,7,56,0,0,28,SP,0
1880,63,PhD,Together,"53,537.00",0,1,12,4,7,1,3,5,IND,0
1878,37,2nd Cycle,Married,"23,148.00",0,0,1493,86,454,112,43,43,SP,0
1876,32,Graduation,Married,"18,929.00",0,0,897,161,430,186,161,27,SP,0
1867,65,Graduation,Single,"64,849.00",0,1,70,0,11,2,8,23,SP,0
1859,50,Master,Married,"75,251.00",1,0,64,4,68,7,5,17,GER,0
1857,70,Graduation,Single,"47,139.00",1,1,367,4,51,6,4,95,US,0
1839,48,Graduation,Single,"43,322.00",0,0,67,11,26,4,3,262,SP,0
1834,44,Master,Single,"35,544.00",0,0,758,12,385,33,89,89,CA,0
1833,48,PhD,Single,"39,190.00",0,1,948,10,86,13,21,21,AUS,0
1829,61,PhD,Divorced,"54,959.00",1,0,23,17,23,43,20,9,SP,1
1826,52,Graduation,Divorced,"84,835.00",1,0,16,0,23,3,2,10,SA,0
1818,51,PhD,Together,"29,732.00",0,0,499,149,815,173,49,49,SP,0
1802,51,Graduation,Married,"64,795.00",1,0,23,3,21,3,19,22,IND,0
1777,42,Basic,Married,"25,965.00",1,0,138,120,204,16,126,60,SP,0
1773,44,2nd Cycle,Married,"12,393.00",0,0,292,51,981,224,23,17,SP,0
1772,47,PhD,Married,"79,174.00",1,0,40,3,30,10,7,11,SP,2
1764,47,Graduation,Single,"33,955.00",0,0,587,54,348,71,54,130,GER,0
1763,34,Graduation,Together,"87,679.00",1,0,6,4,14,8,8,22,US,3
1755,34,2nd Cycle,Together,"45,204.00",0,1,229,7,137,4,0,91,IND,0
1745,60,PhD,Divorced,"85,696.00",1,0,2,10,11,12,9,20,SP,0
1744,57,Basic,Single,"23,529.00",0,0,519,17,813,27,173,51,IND,0
1743,48,Graduation,Single,"69,719.00",1,0,14,0,2,0,0,7,GER,0
1740,78,Graduation,Married,"55,956.00",0,1,254,7,108,20,0,26,US,1
1734,54,PhD,Together,"40,706.00",1,1,1099,0,45,0,0,34,SP,0
1729,61,PhD,Together,"66,426.00",1,0,275,0,86,10,23,66,SP,0
1726,52,Graduation,Single,"22,585.00",0,0,483,72,567,94,12,108,SP,1
1717,34,Graduation,Single,"39,747.00",0,0,359,35,314,93,116,89,GER,0
1715,44,Graduation,Together,"25,851.00",0,0,572,8,259,34,35,80,SP,0
1710,44,Graduation,Single,"30,168.00",0,0,703,102,601,0,58,43,CA,0
1685,55,PhD,Together,"62,981.00",1,1,22,0,13,0,0,3,SA,1
1676,47,Graduation,Married,"43,057.00",0,1,8,0,5,7,0,2,SA,0
1672,48,PhD,Together,"65,640.00",1,0,8,15,27,0,20,33,US,0
1665,58,PhD,Divorced,"64,140.00",1,1,165,3,147,4,24,41,SP,3
1663,44,PhD,Together,"34,043.00",0,1,5,2,3,3,0,5,SP,0
1655,43,Graduation,Together,"34,350.00",0,1,312,21,206,102,92,149,SP,0
1650,62,Master,Married,"81,843.00",2,1,25,0,8,2,0,2,SP,0
1646,50,Basic,Married,"25,224.00",0,0,736,163,818,212,163,61,SP,0
1640,68,Graduation,Divorced,"64,587.00",1,0,19,7,19,0,1,24,SP,0
1631,57,PhD,Together,"65,220.00",1,0,172,3,115,16,0,18,SP,0
1630,43,Graduation,Single,"61,825.00",1,0,244,15,108,4,15,50,SA,0
1628,51,Graduation,Together,"71,796.00",0,0,167,13,180,86,13,70,CA,0
1627,65,2nd Cycle,Divorced,"77,297.00",0,0,43,12,96,78,40,55,SP,1
1626,49,PhD,Divorced,"35,860.00",0,1,711,28,142,49,18,47,SA,1
1619,66,Graduation,Married,"90,369.00",1,1,3,9,4,7,8,7,SP,0
1618,57,Graduation,Together,"56,046.00",0,1,508,11,59,23,5,29,SP,1
1606,51,Graduation,Together,"38,590.00",0,1,527,24,230,32,24,65,SA,0
1604,62,Master,Married,"47,353.00",0,1,235,65,164,50,49,27,US,0
1600,57,Master,Married,"56,962.00",1,0,37,0,46,4,3,0,SA,0
1592,52,Graduation,Married,"90,765.00",0,0,1,0,1725,2,1,1,SA,2
1584,45,Graduation,Married,"41,443.00",0,1,799,12,375,16,12,12,GER,0
1581,42,Graduation,Married,"37,406.00",0,0,267,38,701,149,165,63,IND,0
1577,76,Graduation,Married,"78,569.00",2,1,5,1,13,3,5,1,SP,1
1570,71,PhD,Together,"69,702.00",1,1,199,33,60,8,3,15,SP,0
1553,76,Graduation,Together,"82,657.00",1,0,17,0,9,0,0,1,SP,2
1545,36,Graduation,Married,"38,508.00",0,1,790,19,133,12,0,19,SP,0
1544,55,Master,Divorced,"81,380.00",1,0,5,1,8,0,0,1,SA,0
1542,47,Graduation,Single,"56,243.00",1,1,153,4,56,0,9,31,SP,0
1524,39,2nd Cycle,Single,"81,698.00",1,0,16,14,36,37,22,48,SP,1
1523,49,Graduation,Married,"59,041.00",1,1,24,2,20,2,2,10,SP,0
1519,50,PhD,Single,"38,578.00",0,1,819,0,72,12,0,63,SA,0
1518,57,Master,Married,"62,694.00",0,0,34,11,137,179,61,45,US,0
1517,53,Graduation,Single,"30,822.00",0,0,274,83,216,151,141,224,SP,0
1515,47,Master,Together,"34,176.00",0,0,0,2,3,4,1,5,IND,0
1513,43,2nd Cycle,Together,"60,839.00",0,1,21,0,3,0,0,0,SP,0
1509,64,PhD,Together,"84,460.00",1,1,14,3,21,2,1,28,SP,4
1506,47,Graduation,Single,"42,160.00",0,1,279,83,88,32,14,34,SP,0
1503,46,PhD,Together,"162,397.00",1,0,4,7,7,6,4,13,SP,0
1502,39,Graduation,Together,"28,427.00",0,0,795,0,545,95,58,0,SP,0
1501,40,PhD,Married,"160,803.00",1,0,2,2,11,10,6,12,SP,0
1497,70,Graduation,Single,"47,958.00",0,1,161,28,136,32,3,45,CA,0
1491,57,2nd Cycle,Together,"71,488.00",1,0,30,8,12,8,8,12,CA,0
1490,60,Graduation,Married,"55,759.00",0,1,172,12,112,8,0,15,SP,0
1473,62,2nd Cycle,Single,"47,823.00",0,1,42,11,57,10,28,14,CA,0
1463,64,Graduation,Single,"45,160.00",0,1,221,104,169,102,78,84,SP,0
1461,57,PhD,Divorced,"36,921.00",0,0,243,101,405,29,40,40,SA,0
1459,56,PhD,Married,"69,063.00",1,0,6,4,7,4,3,8,SA,0
1458,40,Master,Married,"21,059.00",0,0,307,26,360,138,31,40,GER,0
1456,43,Graduation,Single,"60,474.00",0,1,35,4,17,7,6,64,GER,0
1453,79,PhD,Widow,"57,513.00",0,1,138,33,87,28,24,12,SA,0
1448,59,Master,Married,"33,562.00",1,0,1045,61,338,60,46,46,SP,0
1446,66,Master,Single,"86,424.00",1,0,2,2,2,2,1,1,SP,0
1440,44,2nd Cycle,Together,"52,513.00",1,1,64,1,21,0,1,27,CA,0
1419,72,Graduation,Together,"34,026.00",1,1,6,5,4,13,4,25,SP,0
1411,70,Graduation,Divorced,"82,623.00",1,0,7,17,18,6,10,26,SA,0
1409,71,Graduation,Together,"40,689.00",1,1,1099,0,45,0,0,34,SP,0
1407,36,Basic,Married,"20,425.00",0,0,362,50,431,134,35,54,IND,0
1406,47,Graduation,Single,"53,201.00",1,0,99,13,66,43,8,4,AUS,0
1404,54,Graduation,Together,"34,916.00",0,0,823,25,459,124,29,95,SP,0
1403,47,2nd Cycle,Together,"34,984.00",0,1,666,35,124,69,8,26,SP,0
1402,68,Master,Married,"66,991.00",1,1,51,0,16,0,0,4,US,0
1399,64,Graduation,Married,"72,905.00",1,0,2,3,10,11,2,10,GER,1
1388,47,Graduation,Single,"33,249.00",0,0,1016,12,215,16,12,63,SA,0
1386,55,Graduation,Together,"32,474.00",0,1,121,24,124,24,15,42,AUS,0
1384,30,Basic,Married,"17,256.00",0,1,717,42,864,219,30,84,SP,1
1381,40,PhD,Single,"38,513.00",0,1,738,0,232,13,20,50,CA,0
1379,30,Master,Together,"42,670.00",1,1,267,42,309,55,42,21,CA,0
1378,50,2nd Cycle,Together,"50,334.00",0,1,121,62,90,68,20,125,IND,0
1377,68,Master,Widow,"44,551.00",0,1,62,1,44,6,5,22,SP,0
1371,46,Graduation,Single,"79,941.00",1,0,1,3,6,10,0,9,CA,0
1362,50,Graduation,Single,"31,907.00",0,0,546,72,376,94,145,72,SP,0
1361,48,Master,Married,"82,584.00",1,0,88,10,46,2,3,64,SP,2
1357,52,Graduation,Together,"74,854.00",1,0,10,4,14,4,4,1,SP,0
1351,66,Master,Together,"58,656.00",0,1,182,4,33,0,0,66,SA,1
1349,52,Graduation,Married,"50,447.00",0,1,856,0,76,12,9,199,SA,0
1343,54,Graduation,Together,"58,554.00",0,0,853,10,143,13,10,20,IND,0
1340,36,Graduation,Married,"92,910.00",0,0,0,4,5,6,0,4,SA,3
1331,45,Graduation,Single,"35,790.00",0,0,1332,17,311,23,51,86,CA,0
1328,40,2nd Cycle,Married,"57,937.00",0,1,279,0,18,0,0,9,SP,0
1324,34,Graduation,Married,"38,872.00",0,1,1170,48,320,42,32,192,SA,0
1321,48,Graduation,Married,"26,067.00",0,0,613,22,319,33,102,12,SA,0
1307,44,Graduation,Divorced,"41,986.00",0,0,1000,155,379,224,17,120,SP,0
1291,44,PhD,Together,"27,683.00",0,0,760,53,400,17,93,0,SP,0
1277,62,Graduation,Together,"78,468.00",1,0,4,1,5,2,0,4,GER,1
1272,57,Master,Single,"55,250.00",1,1,159,4,45,6,2,38,SP,0
1250,46,Graduation,Single,"37,697.00",0,1,172,73,93,95,78,34,SP,0
1245,56,Graduation,Single,"63,810.00",1,1,11,0,3,0,0,1,AUS,1
1241,38,2nd Cycle,Married,"14,796.00",0,0,1168,92,408,72,129,55,SP,0
1232,40,PhD,Together,"70,038.00",1,0,52,12,50,4,36,55,AUS,0
1225,59,Graduation,Married,"80,124.00",0,0,73,28,217,10,24,115,SA,1
1215,44,Graduation,Together,"70,440.00",1,1,18,6,15,12,8,17,SP,1
1212,49,Graduation,Married,"52,845.00",0,1,459,0,24,6,0,4,US,1
1204,52,PhD,Married,"67,536.00",0,0,88,39,54,64,28,153,SP,1
1184,54,PhD,Divorced,"69,674.00",1,1,199,33,60,8,3,15,SP,0
1183,73,Master,Married,"36,408.00",0,1,702,17,151,0,8,35,AUS,0
1177,56,Master,Together,"49,618.00",1,0,174,77,203,6,24,97,SP,0
1176,49,Graduation,Married,"26,228.00",0,1,1004,59,265,115,59,27,SP,0
1175,39,Master,Married,"36,262.00",0,0,595,97,291,127,133,121,GER,1
1173,75,Master,Together,"77,632.00",0,0,1,26,25,17,23,15,SA,2
1172,39,PhD,Married,"92,491.00",1,0,1,3,3,8,1,13,CA,3
1170,47,Graduation,Married,"27,573.00",0,0,292,30,415,63,33,200,SP,0
1168,44,PhD,Married,"72,159.00",1,0,3,1,3,8,0,5,SA,0
1165,64,PhD,Single,"50,729.00",0,1,85,0,3,0,0,7,SA,0
1162,35,PhD,Single,"42,000.00",0,1,162,50,100,55,30,27,SP,0
1160,52,Graduation,Married,"13,260.00",0,0,1184,32,352,21,16,16,US,0
1158,56,Graduation,Divorced,"48,877.00",0,1,216,2,6,0,0,9,SA,0
1150,123,PhD,Together,"83,532.00",1,0,13,1,29,3,0,7,AUS,1
1146,73,Master,Together,"49,912.00",1,1,349,4,78,6,0,43,AUS,1
1143,50,Graduation,Married,"22,063.00",0,0,364,40,425,158,60,50,SP,0
1142,69,PhD,Married,"55,707.00",0,1,184,2,19,8,8,4,SP,0
1139,38,PhD,Married,"73,356.00",0,0,51,4,50,12,1,49,IND,3
1137,58,Graduation,Single,"81,246.00",1,1,35,0,11,0,0,2,SP,2
1135,62,Master,Together,"17,144.00",0,1,386,172,183,185,132,111,CA,0
1131,55,PhD,Single,"52,569.00",1,1,239,13,143,45,4,52,SA,0
1127,49,PhD,Married,"85,844.00",0,0,6,1,7,23,4,19,SP,1
1118,66,Master,Married,"50,965.00",0,1,953,0,71,0,0,174,SP,1
1109,40,Master,Together,"27,590.00",0,1,1115,12,128,33,12,76,GER,0
1103,46,Master,Married,"81,929.00",2,1,25,0,8,2,0,2,SP,2
1100,62,Master,Together,"41,275.00",0,1,129,129,259,168,121,83,SP,0
1092,42,Graduation,Married,"61,014.00",0,1,192,5,53,0,5,15,SP,0
1087,47,Master,Together,"22,669.00",0,0,674,92,736,39,0,92,SP,0
1081,65,PhD,Married,"75,283.00",1,0,7,6,13,7,6,14,SA,0
1079,51,PhD,Married,"71,969.00",0,0,10,24,15,13,1,30,SP,1
1077,48,Graduation,Together,"56,715.00",0,2,269,15,69,15,19,38,SA,0
1072,57,PhD,Single,"40,760.00",0,0,398,61,265,138,61,53,SP,0
1071,46,PhD,Divorced,"70,179.00",0,1,11,2,7,4,2,2,CA,0
1065,59,Graduation,Single,"80,695.00",1,0,27,2,14,0,0,0,GER,0
1064,51,PhD,Married,"42,403.00",0,1,403,24,29,6,24,218,SP,0
1055,46,Master,Married,"53,204.00",1,1,266,6,51,8,6,64,SP,0
1052,53,Graduation,Married,"56,796.00",0,1,31,19,35,26,14,52,CA,0
1050,70,Graduation,Married,"28,332.00",0,0,797,153,293,72,97,30,SP,0
1048,50,Master,Married,"35,641.00",0,0,758,12,385,33,89,89,AUS,0
1045,57,Graduation,Together,"52,117.00",1,1,26,1,11,0,1,4,CA,0
1044,69,Graduation,Together,"58,398.00",0,1,98,0,106,49,10,106,SP,0
1041,49,PhD,Single,"48,432.00",0,1,1148,0,60,0,0,24,SP,0
1031,33,2nd Cycle,Married,"85,710.00",1,1,12,4,2,10,6,10,SP,1
1030,57,PhD,Single,"40,637.00",0,1,509,133,497,78,24,97,AUS,0
1029,52,PhD,Together,"64,413.00",1,0,68,8,18,19,8,12,SP,0
1020,49,Graduation,Married,"79,593.00",1,0,4,9,12,11,2,8,CA,1
1016,63,PhD,Single,"34,554.00",0,1,231,161,215,171,30,53,US,0
1012,70,Graduation,Single,"61,823.00",1,1,11,1,4,2,0,7,SP,0
1010,45,Graduation,Together,"46,931.00",0,1,320,48,133,39,72,48,SP,0
1008,41,PhD,Together,"44,953.00",0,1,10,0,11,17,29,29,SP,1
1000,61,Master,Together,"74,881.00",1,0,5,3,11,12,5,9,GER,0
999,31,Graduation,Single,"86,037.00",0,0,6,1,7,23,4,19,SP,2
988,57,Graduation,Married,"81,168.00",0,0,19,3,6,4,2,12,SP,1
983,38,Graduation,Married,"40,059.00",0,1,571,50,142,33,50,159,SP,1
979,47,Graduation,Single,"33,249.00",0,0,353,61,753,40,46,27,SP,0
977,65,Graduation,Together,"47,320.00",0,1,675,0,85,10,7,77,CA,0
975,66,Graduation,Single,"54,252.00",0,1,122,21,43,25,10,15,SP,0
968,54,Master,Divorced,"41,335.00",0,1,515,47,267,62,66,38,IND,0
967,46,Graduation,Married,"46,049.00",0,1,99,4,32,37,54,6,SP,0
966,56,Graduation,Married,"44,529.00",0,1,62,1,44,6,5,22,GER,1
